well,OD600,time_h,sample,type
G5,0.28026,19.326944444444443,bf_21_b,bead
G5,0.28531,19.678333333333335,bf_21_b,bead
G5,0.32163,20.029722222222222,bf_21_b,bead
G5,0.34304,20.38138888888889,bf_21_b,bead
G5,0.29199,20.732777777777777,bf_21_b,bead
G5,0.29084,21.084166666666665,bf_21_b,bead
G5,0.31361,21.435555555555556,bf_21_b,bead
G5,0.32114,21.786944444444444,bf_21_b,bead
G5,0.32938,22.138333333333332,bf_21_b,bead
G5,0.33459,22.489722222222223,bf_21_b,bead
G5,0.34035,22.84111111111111,bf_21_b,bead
H5,0.33064,0,bf_21_c,bead
H5,0.36166,0.35138888888888886,bf_21_c,bead
H5,0.36893,0.7027777777777777,bf_21_c,bead
H5,0.37268,1.0541666666666667,bf_21_c,bead
H5,0.37621,1.4055555555555554,bf_21_c,bead
H5,0.37662,1.7569444444444444,bf_21_c,bead
H5,0.3683,2.1083333333333334,bf_21_c,bead
H5,0.37567,2.4597222222222226,bf_21_c,bead
H5,0.36583,2.811111111111111,bf_21_c,bead
H5,0.37412,3.1625,bf_21_c,bead
H5,0.36671,3.513888888888889,bf_21_c,bead
H5,0.36371,3.8652777777777776,bf_21_c,bead
H5,0.36343,4.216944444444445,bf_21_c,bead
H5,0.35855,4.568333333333333,bf_21_c,bead
H5,0.36554,4.919722222222222,bf_21_c,bead
H5,0.364,5.271111111111111,bf_21_c,bead
H5,0.35048,5.6225000000000005,bf_21_c,bead
H5,0.35522,5.973888888888889,bf_21_c,bead
H5,0.35625,6.325277777777777,bf_21_c,bead
H5,0.35167,6.676666666666667,bf_21_c,bead
H5,0.35119,7.0280555555555555,bf_21_c,bead
H5,0.35137,7.379444444444444,bf_21_c,bead
H5,0.34947,7.730833333333334,bf_21_c,bead
H5,0.34968,8.082222222222223,bf_21_c,bead
H5,0.34923,8.43361111111111,bf_21_c,bead
H5,0.34751,8.785,bf_21_c,bead
H5,0.35551,9.136388888888888,bf_21_c,bead
H5,0.35179,9.487777777777778,bf_21_c,bead
H5,0.34598,9.839166666666667,bf_21_c,bead
H5,0.34923,10.190555555555555,bf_21_c,bead
H5,0.33934,10.541944444444445,bf_21_c,bead
H5,0.34171,10.893333333333334,bf_21_c,bead
H5,0.34662,11.24472222222222,bf_21_c,bead
H5,0.33121,11.59611111111111,bf_21_c,bead
H5,0.3229,11.9475,bf_21_c,bead
H5,0.31794,12.298888888888888,bf_21_c,bead
H5,0.32771,12.650555555555554,bf_21_c,bead
H5,0.314,13.001944444444444,bf_21_c,bead
H5,0.30799,13.353333333333333,bf_21_c,bead
H5,0.31677,13.704722222222221,bf_21_c,bead
H5,0.31191,14.056111111111111,bf_21_c,bead
H5,0.31623,14.4075,bf_21_c,bead
H5,0.30601,14.758888888888889,bf_21_c,bead
H5,0.31291,15.110277777777778,bf_21_c,bead
H5,0.30678,15.461666666666668,bf_21_c,bead
H5,0.30112,15.813055555555556,bf_21_c,bead
H5,0.29425,16.164444444444445,bf_21_c,bead
H5,0.27903,16.515833333333333,bf_21_c,bead
H5,0.28074,16.86722222222222,bf_21_c,bead
H5,0.28034,17.21861111111111,bf_21_c,bead
H5,0.28247,17.57,bf_21_c,bead
H5,0.28058,17.921388888888888,bf_21_c,bead
H5,0.30579,18.272777777777776,bf_21_c,bead
H5,0.31654,18.624166666666667,bf_21_c,bead
H5,0.31705,18.975555555555555,bf_21_c,bead
H5,0.31647,19.326944444444443,bf_21_c,bead
H5,0.33244,19.678333333333335,bf_21_c,bead
H5,0.35122,20.029722222222222,bf_21_c,bead
H5,0.36843,20.38138888888889,bf_21_c,bead
H5,0.38256,20.732777777777777,bf_21_c,bead
H5,0.39814,21.084166666666665,bf_21_c,bead
H5,0.41539,21.435555555555556,bf_21_c,bead
H5,0.42266,21.786944444444444,bf_21_c,bead
H5,0.43959,22.138333333333332,bf_21_c,bead
H5,0.43769,22.489722222222223,bf_21_c,bead
H5,0.44572,22.84111111111111,bf_21_c,bead
A6,0.3291,0,bb_r_21,bead
A6,0.35748,0.35138888888888886,bb_r_21,bead
A6,0.36031,0.7027777777777777,bb_r_21,bead
A6,0.36659,1.0541666666666667,bb_r_21,bead
A6,0.37472,1.4055555555555554,bb_r_21,bead
A6,0.3699,1.7569444444444444,bb_r_21,bead
A6,0.37396,2.1083333333333334,bb_r_21,bead
A6,0.37406,2.4597222222222226,bb_r_21,bead
A6,0.38023,2.811111111111111,bb_r_21,bead
A6,0.36769,3.1625,bb_r_21,bead
A6,0.36236,3.513888888888889,bb_r_21,bead
A6,0.36643,3.8652777777777776,bb_r_21,bead
A6,0.36377,4.216944444444445,bb_r_21,bead
A6,0.36626,4.568333333333333,bb_r_21,bead
A6,0.35807,4.919722222222222,bb_r_21,bead
A6,0.35628,5.271111111111111,bb_r_21,bead
A6,0.35291,5.6225000000000005,bb_r_21,bead
A6,0.35545,5.973888888888889,bb_r_21,bead
A6,0.35238,6.325277777777777,bb_r_21,bead
A6,0.35161,6.676666666666667,bb_r_21,bead
A6,0.34524,7.0280555555555555,bb_r_21,bead
A6,0.34874,7.379444444444444,bb_r_21,bead
A6,0.34402,7.730833333333334,bb_r_21,bead
A6,0.34754,8.082222222222223,bb_r_21,bead
A6,0.34299,8.43361111111111,bb_r_21,bead
A6,0.33869,8.785,bb_r_21,bead
A6,0.33458,9.136388888888888,bb_r_21,bead
A6,0.33319,9.487777777777778,bb_r_21,bead
A6,0.33159,9.839166666666667,bb_r_21,bead
A6,0.3118,10.190555555555555,bb_r_21,bead
A6,0.31368,10.541944444444445,bb_r_21,bead
A6,0.31427,10.893333333333334,bb_r_21,bead
A6,0.29601,11.24472222222222,bb_r_21,bead
A6,0.30801,11.59611111111111,bb_r_21,bead
A6,0.2969,11.9475,bb_r_21,bead
A6,0.29415,12.298888888888888,bb_r_21,bead
A6,0.3042,12.650555555555554,bb_r_21,bead
A6,0.29793,13.001944444444444,bb_r_21,bead
A6,0.29407,13.353333333333333,bb_r_21,bead
A6,0.28609,13.704722222222221,bb_r_21,bead
A6,0.28466,14.056111111111111,bb_r_21,bead
A6,0.27642,14.4075,bb_r_21,bead
A6,0.29264,14.758888888888889,bb_r_21,bead
A6,0.27897,15.110277777777778,bb_r_21,bead
A6,0.28244,15.461666666666668,bb_r_21,bead
A6,0.27226,15.813055555555556,bb_r_21,bead
A6,0.27417,16.164444444444445,bb_r_21,bead
A6,0.25362,16.515833333333333,bb_r_21,bead
A6,0.24259,16.86722222222222,bb_r_21,bead
A6,0.24411,17.21861111111111,bb_r_21,bead
A6,0.25802,17.57,bb_r_21,bead
A6,0.25057,17.921388888888888,bb_r_21,bead
A6,0.24869,18.272777777777776,bb_r_21,bead
A6,0.24304,18.624166666666667,bb_r_21,bead
A6,0.23821,18.975555555555555,bb_r_21,bead
A6,0.23266,19.326944444444443,bb_r_21,bead
A6,0.22286,19.678333333333335,bb_r_21,bead
A6,0.22037,20.029722222222222,bb_r_21,bead
A6,0.22943,20.38138888888889,bb_r_21,bead
A6,0.23948,20.732777777777777,bb_r_21,bead
A6,0.25688,21.084166666666665,bb_r_21,bead
A6,0.2527,21.435555555555556,bb_r_21,bead
A6,0.26691,21.786944444444444,bb_r_21,bead
A6,0.25489,22.138333333333332,bb_r_21,bead
A6,0.25431,22.489722222222223,bb_r_21,bead
A6,0.25726,22.84111111111111,bb_r_21,bead
B6,0.15219,0,LB_1,free
B6,0.17249,0.35138888888888886,LB_1,free
B6,0.17636,0.7027777777777777,LB_1,free
B6,0.17777,1.0541666666666667,LB_1,free
B6,0.18023,1.4055555555555554,LB_1,free
B6,0.18184,1.7569444444444444,LB_1,free
B6,0.18393,2.1083333333333334,LB_1,free
B6,0.18467,2.4597222222222226,LB_1,free
B6,0.18581,2.811111111111111,LB_1,free
B6,0.18546,3.1625,LB_1,free
B6,0.18564,3.513888888888889,LB_1,free
B6,0.18583,3.8652777777777776,LB_1,free
B6,0.18488,4.216944444444445,LB_1,free
B6,0.18482,4.568333333333333,LB_1,free
B6,0.18342,4.919722222222222,LB_1,free
B6,0.182,5.271111111111111,LB_1,free
B6,0.18069,5.6225000000000005,LB_1,free
B6,0.17904,5.973888888888889,LB_1,free
B6,0.17799,6.325277777777777,LB_1,free
B6,0.17666,6.676666666666667,LB_1,free
B6,0.17562,7.0280555555555555,LB_1,free
B6,0.17484,7.379444444444444,LB_1,free
B6,0.17266,7.730833333333334,LB_1,free
B6,0.17124,8.082222222222223,LB_1,free
B6,0.16934,8.43361111111111,LB_1,free
B6,0.16856,8.785,LB_1,free
B6,0.16759,9.136388888888888,LB_1,free
B6,0.16649,9.487777777777778,LB_1,free
B6,0.16431,9.839166666666667,LB_1,free
B6,0.16244,10.190555555555555,LB_1,free
B6,0.16044,10.541944444444445,LB_1,free
B6,0.15939,10.893333333333334,LB_1,free
B6,0.1589,11.24472222222222,LB_1,free
B6,0.15601,11.59611111111111,LB_1,free
B6,0.15472,11.9475,LB_1,free
B6,0.1552,12.298888888888888,LB_1,free
B6,0.15243,12.650555555555554,LB_1,free
B6,0.1519,13.001944444444444,LB_1,free
B6,0.15009,13.353333333333333,LB_1,free
B6,0.14793,13.704722222222221,LB_1,free
B6,0.14697,14.056111111111111,LB_1,free
B6,0.14541,14.4075,LB_1,free
B6,0.14406,14.758888888888889,LB_1,free
B6,0.14441,15.110277777777778,LB_1,free
B6,0.14287,15.461666666666668,LB_1,free
B6,0.14093,15.813055555555556,LB_1,free
B6,0.13953,16.164444444444445,LB_1,free
B6,0.13825,16.515833333333333,LB_1,free
B6,0.13654,16.86722222222222,LB_1,free
B6,0.13575,17.21861111111111,LB_1,free
B6,0.13487,17.57,LB_1,free
B6,0.13346,17.921388888888888,LB_1,free
B6,0.13307,18.272777777777776,LB_1,free
B6,0.13226,18.624166666666667,LB_1,free
B6,0.13064,18.975555555555555,LB_1,free
B6,0.13016,19.326944444444443,LB_1,free
B6,0.12897,19.678333333333335,LB_1,free
B6,0.12834,20.029722222222222,LB_1,free
B6,0.12862,20.38138888888889,LB_1,free
B6,0.12725,20.732777777777777,LB_1,free
B6,0.12662,21.084166666666665,LB_1,free
B6,0.12531,21.435555555555556,LB_1,free
B6,0.12469,21.786944444444444,LB_1,free
B6,0.12373,22.138333333333332,LB_1,free
B6,0.12256,22.489722222222223,LB_1,free
B6,0.12149,22.84111111111111,LB_1,free
C6,0.1286,0,fr_21_a,free
C6,0.15761,0.35138888888888886,fr_21_a,free
C6,0.16338,0.7027777777777777,fr_21_a,free
C6,0.16503,1.0541666666666667,fr_21_a,free
C6,0.16781,1.4055555555555554,fr_21_a,free
C6,0.16899,1.7569444444444444,fr_21_a,free
C6,0.16994,2.1083333333333334,fr_21_a,free
C6,0.16966,2.4597222222222226,fr_21_a,free
C6,0.16996,2.811111111111111,fr_21_a,free
C6,0.1692,3.1625,fr_21_a,free
C6,0.16907,3.513888888888889,fr_21_a,free
C6,0.16934,3.8652777777777776,fr_21_a,free
C6,0.16794,4.216944444444445,fr_21_a,free
C6,0.16778,4.568333333333333,fr_21_a,free
C6,0.16573,4.919722222222222,fr_21_a,free
C6,0.16437,5.271111111111111,fr_21_a,free
C6,0.16185,5.6225000000000005,fr_21_a,free
C6,0.16011,5.973888888888889,fr_21_a,free
C6,0.15884,6.325277777777777,fr_21_a,free
C6,0.1573,6.676666666666667,fr_21_a,free
C6,0.15635,7.0280555555555555,fr_21_a,free
C6,0.15601,7.379444444444444,fr_21_a,free
C6,0.15359,7.730833333333334,fr_21_a,free
C6,0.15317,8.082222222222223,fr_21_a,free
C6,0.15077,8.43361111111111,fr_21_a,free
C6,0.15094,8.785,fr_21_a,free
C6,0.15094,9.136388888888888,fr_21_a,free
C6,0.15046,9.487777777777778,fr_21_a,free
C6,0.14815,9.839166666666667,fr_21_a,free
C6,0.14783,10.190555555555555,fr_21_a,free
C6,0.14622,10.541944444444445,fr_21_a,free
C6,0.14639,10.893333333333334,fr_21_a,free
C6,0.14822,11.24472222222222,fr_21_a,free
C6,0.14544,11.59611111111111,fr_21_a,free
C6,0.14569,11.9475,fr_21_a,free
C6,0.14838,12.298888888888888,fr_21_a,free
C6,0.14798,12.650555555555554,fr_21_a,free
C6,0.14944,13.001944444444444,fr_21_a,free
C6,0.15054,13.353333333333333,fr_21_a,free
C6,0.1517,13.704722222222221,fr_21_a,free
C6,0.15509,14.056111111111111,fr_21_a,free
C6,0.15724,14.4075,fr_21_a,free
C6,0.16061,14.758888888888889,fr_21_a,free
C6,0.16412,15.110277777777778,fr_21_a,free
C6,0.1684,15.461666666666668,fr_21_a,free
C6,0.17294,15.813055555555556,fr_21_a,free
C6,0.17568,16.164444444444445,fr_21_a,free
C6,0.18097,16.515833333333333,fr_21_a,free
C6,0.18714,16.86722222222222,fr_21_a,free
C6,0.19379,17.21861111111111,fr_21_a,free
C6,0.20165,17.57,fr_21_a,free
C6,0.20621,17.921388888888888,fr_21_a,free
C6,0.21707,18.272777777777776,fr_21_a,free
C6,0.22226,18.624166666666667,fr_21_a,free
C6,0.23309,18.975555555555555,fr_21_a,free
C6,0.23968,19.326944444444443,fr_21_a,free
C6,0.24665,19.678333333333335,fr_21_a,free
C6,0.25846,20.029722222222222,fr_21_a,free
C6,0.26559,20.38138888888889,fr_21_a,free
C6,0.27122,20.732777777777777,fr_21_a,free
C6,0.28234,21.084166666666665,fr_21_a,free
C6,0.29073,21.435555555555556,fr_21_a,free
C6,0.29504,21.786944444444444,fr_21_a,free
C6,0.30229,22.138333333333332,fr_21_a,free
C6,0.31078,22.489722222222223,fr_21_a,free
C6,0.30872,22.84111111111111,fr_21_a,free
D6,0.11359,0,fr_21_b,free
D6,0.14031,0.35138888888888886,fr_21_b,free
D6,0.14641,0.7027777777777777,fr_21_b,free
D6,0.1482,1.0541666666666667,fr_21_b,free
D6,0.15207,1.4055555555555554,fr_21_b,free
D6,0.15396,1.7569444444444444,fr_21_b,free
D6,0.1563,2.1083333333333334,fr_21_b,free
D6,0.15714,2.4597222222222226,fr_21_b,free
D6,0.15851,2.811111111111111,fr_21_b,free
D6,0.15837,3.1625,fr_21_b,free
D6,0.15862,3.513888888888889,fr_21_b,free
D6,0.15934,3.8652777777777776,fr_21_b,free
D6,0.15764,4.216944444444445,fr_21_b,free
D6,0.15814,4.568333333333333,fr_21_b,free
D6,0.15629,4.919722222222222,fr_21_b,free
D6,0.15476,5.271111111111111,fr_21_b,free
D6,0.15318,5.6225000000000005,fr_21_b,free
D6,0.15128,5.973888888888889,fr_21_b,free
D6,0.15009,6.325277777777777,fr_21_b,free
D6,0.14898,6.676666666666667,fr_21_b,free
D6,0.14859,7.0280555555555555,fr_21_b,free
D6,0.14834,7.379444444444444,fr_21_b,free
D6,0.14597,7.730833333333334,fr_21_b,free
D6,0.14629,8.082222222222223,fr_21_b,free
D6,0.14409,8.43361111111111,fr_21_b,free
D6,0.14407,8.785,fr_21_b,free
D6,0.14435,9.136388888888888,fr_21_b,free
D6,0.14389,9.487777777777778,fr_21_b,free
D6,0.14259,9.839166666666667,fr_21_b,free
D6,0.14139,10.190555555555555,fr_21_b,free
D6,0.14043,10.541944444444445,fr_21_b,free
D6,0.14359,10.893333333333334,fr_21_b,free
D6,0.14364,11.24472222222222,fr_21_b,free
D6,0.14188,11.59611111111111,fr_21_b,free
D6,0.14191,11.9475,fr_21_b,free
D6,0.14572,12.298888888888888,fr_21_b,free
D6,0.14518,12.650555555555554,fr_21_b,free
D6,0.14691,13.001944444444444,fr_21_b,free
D6,0.15031,13.353333333333333,fr_21_b,free
D6,0.1506,13.704722222222221,fr_21_b,free
D6,0.15398,14.056111111111111,fr_21_b,free
D6,0.15786,14.4075,fr_21_b,free
D6,0.16088,14.758888888888889,fr_21_b,free
D6,0.16707,15.110277777777778,fr_21_b,free
D6,0.16988,15.461666666666668,fr_21_b,free
D6,0.17504,15.813055555555556,fr_21_b,free
D6,0.17894,16.164444444444445,fr_21_b,free
D6,0.18561,16.515833333333333,fr_21_b,free
D6,0.19242,16.86722222222222,fr_21_b,free
D6,0.19926,17.21861111111111,fr_21_b,free
D6,0.20636,17.57,fr_21_b,free
D6,0.21445,17.921388888888888,fr_21_b,free
D6,0.22618,18.272777777777776,fr_21_b,free
D6,0.23277,18.624166666666667,fr_21_b,free
D6,0.24159,18.975555555555555,fr_21_b,free
D6,0.25173,19.326944444444443,fr_21_b,free
D6,0.26155,19.678333333333335,fr_21_b,free
D6,0.27052,20.029722222222222,fr_21_b,free
D6,0.27929,20.38138888888889,fr_21_b,free
D6,0.28893,20.732777777777777,fr_21_b,free
D6,0.29871,21.084166666666665,fr_21_b,free
D6,0.30608,21.435555555555556,fr_21_b,free
D6,0.31258,21.786944444444444,fr_21_b,free
D6,0.32153,22.138333333333332,fr_21_b,free
D6,0.32567,22.489722222222223,fr_21_b,free
D6,0.33038,22.84111111111111,fr_21_b,free
E6,0.13532,0,fr_21_c,free
E6,0.15988,0.35138888888888886,fr_21_c,free
E6,0.16337,0.7027777777777777,fr_21_c,free
E6,0.16633,1.0541666666666667,fr_21_c,free
E6,0.16846,1.4055555555555554,fr_21_c,free
E6,0.16892,1.7569444444444444,fr_21_c,free
E6,0.16973,2.1083333333333334,fr_21_c,free
E6,0.17061,2.4597222222222226,fr_21_c,free
E6,0.17131,2.811111111111111,fr_21_c,free
E6,0.17211,3.1625,fr_21_c,free
E6,0.17234,3.513888888888889,fr_21_c,free
E6,0.17181,3.8652777777777776,fr_21_c,free
E6,0.17181,4.216944444444445,fr_21_c,free
E6,0.17204,4.568333333333333,fr_21_c,free
E6,0.17288,4.919722222222222,fr_21_c,free
E6,0.17197,5.271111111111111,fr_21_c,free
E6,0.17017,5.6225000000000005,fr_21_c,free
E6,0.17072,5.973888888888889,fr_21_c,free
E6,0.16983,6.325277777777777,fr_21_c,free
E6,0.16891,6.676666666666667,fr_21_c,free
E6,0.16806,7.0280555555555555,fr_21_c,free
E6,0.16824,7.379444444444444,fr_21_c,free
E6,0.16566,7.730833333333334,fr_21_c,free
E6,0.16582,8.082222222222223,fr_21_c,free
E6,0.16242,8.43361111111111,fr_21_c,free
E6,0.16145,8.785,fr_21_c,free
E6,0.16317,9.136388888888888,fr_21_c,free
E6,0.16107,9.487777777777778,fr_21_c,free
E6,0.16188,9.839166666666667,fr_21_c,free
E6,0.15939,10.190555555555555,fr_21_c,free
E6,0.15684,10.541944444444445,fr_21_c,free
E6,0.15858,10.893333333333334,fr_21_c,free
E6,0.15824,11.24472222222222,fr_21_c,free
E6,0.15443,11.59611111111111,fr_21_c,free
E6,0.15623,11.9475,fr_21_c,free
E6,0.15644,12.298888888888888,fr_21_c,free
E6,0.15464,12.650555555555554,fr_21_c,free
E6,0.15685,13.001944444444444,fr_21_c,free
E6,0.15849,13.353333333333333,fr_21_c,free
E6,0.15792,13.704722222222221,fr_21_c,free
E6,0.16233,14.056111111111111,fr_21_c,free
E6,0.16403,14.4075,fr_21_c,free
E6,0.16554,14.758888888888889,fr_21_c,free
E6,0.17085,15.110277777777778,fr_21_c,free
E6,0.17547,15.461666666666668,fr_21_c,free
E6,0.17944,15.813055555555556,fr_21_c,free
E6,0.18094,16.164444444444445,fr_21_c,free
E6,0.18726,16.515833333333333,fr_21_c,free
E6,0.19126,16.86722222222222,fr_21_c,free
E6,0.19971,17.21861111111111,fr_21_c,free
E6,0.20628,17.57,fr_21_c,free
E6,0.21421,17.921388888888888,fr_21_c,free
E6,0.22074,18.272777777777776,fr_21_c,free
E6,0.22871,18.624166666666667,fr_21_c,free
E6,0.23696,18.975555555555555,fr_21_c,free
E6,0.24463,19.326944444444443,fr_21_c,free
E6,0.25557,19.678333333333335,fr_21_c,free
E6,0.26326,20.029722222222222,fr_21_c,free
E6,0.27369,20.38138888888889,fr_21_c,free
E6,0.28287,20.732777777777777,fr_21_c,free
E6,0.28959,21.084166666666665,fr_21_c,free
E6,0.29809,21.435555555555556,fr_21_c,free
E6,0.30543,21.786944444444444,fr_21_c,free
E6,0.31193,22.138333333333332,fr_21_c,free
E6,0.32204,22.489722222222223,fr_21_c,free
E6,0.32663,22.84111111111111,fr_21_c,free
F6,0.35251,0,br_21_a,bead
F6,0.37186,0.35138888888888886,br_21_a,bead
F6,0.37682,0.7027777777777777,br_21_a,bead
F6,0.38597,1.0541666666666667,br_21_a,bead
F6,0.38679,1.4055555555555554,br_21_a,bead
F6,0.38075,1.7569444444444444,br_21_a,bead
F6,0.38013,2.1083333333333334,br_21_a,bead
F6,0.38734,2.4597222222222226,br_21_a,bead
F6,0.38329,2.811111111111111,br_21_a,bead
F6,0.38863,3.1625,br_21_a,bead
F6,0.39149,3.513888888888889,br_21_a,bead
F6,0.40102,3.8652777777777776,br_21_a,bead
F6,0.40041,4.216944444444445,br_21_a,bead
F6,0.39544,4.568333333333333,br_21_a,bead
F6,0.38704,4.919722222222222,br_21_a,bead
F6,0.3959,5.271111111111111,br_21_a,bead
F6,0.39787,5.6225000000000005,br_21_a,bead
F6,0.39605,5.973888888888889,br_21_a,bead
F6,0.39099,6.325277777777777,br_21_a,bead
F6,0.39069,6.676666666666667,br_21_a,bead
F6,0.38299,7.0280555555555555,br_21_a,bead
F6,0.39705,7.379444444444444,br_21_a,bead
F6,0.39138,7.730833333333334,br_21_a,bead
F6,0.38504,8.082222222222223,br_21_a,bead
F6,0.38703,8.43361111111111,br_21_a,bead
F6,0.37799,8.785,br_21_a,bead
F6,0.37292,9.136388888888888,br_21_a,bead
F6,0.36952,9.487777777777778,br_21_a,bead
F6,0.38058,9.839166666666667,br_21_a,bead
F6,0.36901,10.190555555555555,br_21_a,bead
F6,0.37326,10.541944444444445,br_21_a,bead
F6,0.3833,10.893333333333334,br_21_a,bead
F6,0.36564,11.24472222222222,br_21_a,bead
F6,0.36636,11.59611111111111,br_21_a,bead
F6,0.36869,11.9475,br_21_a,bead
F6,0.35428,12.298888888888888,br_21_a,bead
F6,0.34099,12.650555555555554,br_21_a,bead
F6,0.34591,13.001944444444444,br_21_a,bead
F6,0.34013,13.353333333333333,br_21_a,bead
F6,0.36199,13.704722222222221,br_21_a,bead
F6,0.36454,14.056111111111111,br_21_a,bead
F6,0.35348,14.4075,br_21_a,bead
F6,0.34211,14.758888888888889,br_21_a,bead
F6,0.34193,15.110277777777778,br_21_a,bead
F6,0.33316,15.461666666666668,br_21_a,bead
F6,0.34093,15.813055555555556,br_21_a,bead
F6,0.33179,16.164444444444445,br_21_a,bead
F6,0.33112,16.515833333333333,br_21_a,bead
F6,0.32579,16.86722222222222,br_21_a,bead
F6,0.33961,17.21861111111111,br_21_a,bead
F6,0.32182,17.57,br_21_a,bead
F6,0.31284,17.921388888888888,br_21_a,bead
F6,0.31092,18.272777777777776,br_21_a,bead
F6,0.30881,18.624166666666667,br_21_a,bead
F6,0.30464,18.975555555555555,br_21_a,bead
F6,0.28932,19.326944444444443,br_21_a,bead
F6,0.30951,19.678333333333335,br_21_a,bead
F6,0.33174,20.029722222222222,br_21_a,bead
F6,0.32692,20.38138888888889,br_21_a,bead
F6,0.31167,20.732777777777777,br_21_a,bead
F6,0.31064,21.084166666666665,br_21_a,bead
F6,0.31754,21.435555555555556,br_21_a,bead
F6,0.32826,21.786944444444444,br_21_a,bead
F6,0.35404,22.138333333333332,br_21_a,bead
F6,0.35109,22.489722222222223,br_21_a,bead
F6,0.37061,22.84111111111111,br_21_a,bead
G6,0.35746,0,br_21_b,bead
G6,0.39014,0.35138888888888886,br_21_b,bead
G6,0.39201,0.7027777777777777,br_21_b,bead
G6,0.39572,1.0541666666666667,br_21_b,bead
G6,0.39737,1.4055555555555554,br_21_b,bead
G6,0.40171,1.7569444444444444,br_21_b,bead
G6,0.40345,2.1083333333333334,br_21_b,bead
G6,0.40369,2.4597222222222226,br_21_b,bead
G6,0.40029,2.811111111111111,br_21_b,bead
G6,0.40189,3.1625,br_21_b,bead
G6,0.39997,3.513888888888889,br_21_b,bead
G6,0.4011,3.8652777777777776,br_21_b,bead
G6,0.38865,4.216944444444445,br_21_b,bead
G6,0.39043,4.568333333333333,br_21_b,bead
G6,0.38299,4.919722222222222,br_21_b,bead
G6,0.38099,5.271111111111111,br_21_b,bead
G6,0.37793,5.6225000000000005,br_21_b,bead
G6,0.37368,5.973888888888889,br_21_b,bead
G6,0.37211,6.325277777777777,br_21_b,bead
G6,0.37154,6.676666666666667,br_21_b,bead
G6,0.35869,7.0280555555555555,br_21_b,bead
G6,0.36374,7.379444444444444,br_21_b,bead
G6,0.35184,7.730833333333334,br_21_b,bead
G6,0.34236,8.082222222222223,br_21_b,bead
G6,0.35194,8.43361111111111,br_21_b,bead
G6,0.34956,8.785,br_21_b,bead
G6,0.35018,9.136388888888888,br_21_b,bead
G6,0.33896,9.487777777777778,br_21_b,bead
G6,0.34039,9.839166666666667,br_21_b,bead
G6,0.34478,10.190555555555555,br_21_b,bead
G6,0.33476,10.541944444444445,br_21_b,bead
G6,0.32839,10.893333333333334,br_21_b,bead
G6,0.33697,11.24472222222222,br_21_b,bead
G6,0.32338,11.59611111111111,br_21_b,bead
G6,0.31141,11.9475,br_21_b,bead
G6,0.3317,12.298888888888888,br_21_b,bead
G6,0.30668,12.650555555555554,br_21_b,bead
G6,0.31443,13.001944444444444,br_21_b,bead
G6,0.31866,13.353333333333333,br_21_b,bead
G6,0.3188,13.704722222222221,br_21_b,bead
G6,0.33252,14.056111111111111,br_21_b,bead
G6,0.35953,14.4075,br_21_b,bead
G6,0.35376,14.758888888888889,br_21_b,bead
G6,0.36631,15.110277777777778,br_21_b,bead
G6,0.37504,15.461666666666668,br_21_b,bead
G6,0.38343,15.813055555555556,br_21_b,bead
G6,0.37922,16.164444444444445,br_21_b,bead
G6,0.38014,16.515833333333333,br_21_b,bead
G6,0.37636,16.86722222222222,br_21_b,bead
G6,0.38887,17.21861111111111,br_21_b,bead
G6,0.38428,17.57,br_21_b,bead
G6,0.38111,17.921388888888888,br_21_b,bead
G6,0.38074,18.272777777777776,br_21_b,bead
G6,0.38092,18.624166666666667,br_21_b,bead
G6,0.39392,18.975555555555555,br_21_b,bead
G6,0.40825,19.326944444444443,br_21_b,bead
G6,0.41728,19.678333333333335,br_21_b,bead
G6,0.41996,20.029722222222222,br_21_b,bead
G6,0.41999,20.38138888888889,br_21_b,bead
G6,0.42635,20.732777777777777,br_21_b,bead
G6,0.43248,21.084166666666665,br_21_b,bead
G6,0.44222,21.435555555555556,br_21_b,bead
G6,0.43791,21.786944444444444,br_21_b,bead
G6,0.44143,22.138333333333332,br_21_b,bead
G6,0.45054,22.489722222222223,br_21_b,bead
G6,0.45781,22.84111111111111,br_21_b,bead
H6,0.30241,0,br_21_c,bead
H6,0.31952,0.35138888888888886,br_21_c,bead
H6,0.32509,0.7027777777777777,br_21_c,bead
H6,0.33093,1.0541666666666667,br_21_c,bead
H6,0.33422,1.4055555555555554,br_21_c,bead
H6,0.33908,1.7569444444444444,br_21_c,bead
H6,0.33462,2.1083333333333334,br_21_c,bead
H6,0.33419,2.4597222222222226,br_21_c,bead
H6,0.3311,2.811111111111111,br_21_c,bead
H6,0.34302,3.1625,br_21_c,bead
H6,0.33946,3.513888888888889,br_21_c,bead
H6,0.33268,3.8652777777777776,br_21_c,bead
H6,0.3366,4.216944444444445,br_21_c,bead
H6,0.33602,4.568333333333333,br_21_c,bead
H6,0.33561,4.919722222222222,br_21_c,bead
H6,0.32734,5.271111111111111,br_21_c,bead
H6,0.32416,5.6225000000000005,br_21_c,bead
H6,0.31942,5.973888888888889,br_21_c,bead
H6,0.31556,6.325277777777777,br_21_c,bead
H6,0.30766,6.676666666666667,br_21_c,bead
H6,0.30244,7.0280555555555555,br_21_c,bead
H6,0.303,7.379444444444444,br_21_c,bead
H6,0.30455,7.730833333333334,br_21_c,bead
H6,0.30757,8.082222222222223,br_21_c,bead
