time_h,type,volume,well,OD600,sample,strain,mean,corrected
4.216944444444445,free,100,C6,0.16794,fr_21_a,rep2,0.1478625,0.020077499999999998
4.216944444444445,free,100,C3,0.10372,ff_11_a,f199,0.1478625,0
4.216944444444445,free,100,E6,0.17181,fr_21_c,rep2,0.1478625,0.023947499999999983
4.216944444444445,free,100,D5,0.16315,ff_21_b,f199,0.1478625,0.015287499999999982
4.216944444444445,free,100,C4,0.101,fr_11_a,rep2,0.1478625,0
4.216944444444445,free,200,D2,0.16933,fr_22_b,rep2,0.180415,0
4.216944444444445,free,200,D1,0.16961,ff_22_b,f199,0.180415,0
4.216944444444445,free,200,E2,0.18171,fr_22_c,rep2,0.180415,0.0012950000000000184
4.216944444444445,free,200,C2,0.17869,fr_22_a,rep2,0.180415,0
4.216944444444445,free,200,E1,0.1783,ff_22_c,f199,0.180415,0
4.216944444444445,free,200,C1,0.17969,ff_22_a,f199,0.180415,0
4.568333333333333,bead,100,F6,0.39544,br_21_a,rep2,0.29779749999999994,0.09764250000000008
4.568333333333333,bead,100,H5,0.35855,bf_21_c,f199,0.29779749999999994,0.06075250000000004
4.568333333333333,bead,100,G6,0.39043,br_21_b,rep2,0.29779749999999994,0.09263250000000006
4.568333333333333,bead,100,G4,0.21101,br_11_b,rep2,0.29779749999999994,0
4.568333333333333,bead,100,F3,0.31408,bf_11_a,f199,0.29779749999999994,0.01628250000000009
4.568333333333333,bead,100,H4,0.23469,br_11_c,rep2,0.29779749999999994,0
4.568333333333333,bead,100,H6,0.33602,br_21_c,rep2,0.29779749999999994,0.03822250000000005
4.568333333333333,bead,100,F4,0.34514,br_11_a,rep2,0.29779749999999994,0.047342500000000065
4.568333333333333,bead,100,G5,0.31598,bf_21_b,f199,0.29779749999999994,0.018182500000000046
4.568333333333333,bead,100,G3,0.36176,bf_11_b,f199,0.29779749999999994,0.06396250000000009
4.568333333333333,bead,100,F5,0.3965,bf_21_a,f199,0.29779749999999994,0.09870250000000008
4.568333333333333,bead,100,H3,0.29931,bf_11_c,f199,0.29779749999999994,0.0015125000000000832
4.568333333333333,bead,200,F1,0.52231,bf_22_a,f199,0.49239,0.029920000000000058
4.568333333333333,bead,200,H1,0.48233,bf_22_c,f199,0.49239,0
4.568333333333333,bead,200,F2,0.48716,br_22_a,rep2,0.49239,0
4.568333333333333,bead,200,H2,0.45347,br_22_c,rep2,0.49239,0
4.568333333333333,bead,200,G2,0.47829,br_22_b,rep2,0.49239,0
4.568333333333333,bead,200,G1,0.52041,bf_22_b,f199,0.49239,0.028020000000000045
4.568333333333333,free,100,D3,0.10328,ff_11_b,f199,0.148385,0
4.568333333333333,free,100,E6,0.17204,fr_21_c,rep2,0.148385,0.02365500000000001
4.568333333333333,free,100,E4,0.096281,fr_11_c,rep2,0.148385,0
4.568333333333333,free,100,D6,0.15814,fr_21_b,rep2,0.148385,0.009755000000000014
4.568333333333333,free,100,C6,0.16778,fr_21_a,rep2,0.148385,0.019395000000000023
4.568333333333333,free,100,E3,0.10014,ff_11_c,f199,0.148385,0
4.568333333333333,free,100,E5,0.19103,ff_21_c,f199,0.148385,0.042645000000000016
4.568333333333333,free,100,C4,0.10189,fr_11_a,rep2,0.148385,0
4.568333333333333,free,100,C3,0.10507,ff_11_a,f199,0.148385,0
4.568333333333333,free,100,D5,0.16439,ff_21_b,f199,0.148385,0.01600500000000002
4.568333333333333,free,100,C5,0.18061,ff_21_a,f199,0.148385,0.032225000000000004
4.568333333333333,free,100,D4,0.095931,fr_11_b,rep2,0.148385,0
4.568333333333333,free,200,C2,0.17928,fr_22_a,rep2,0.18076,0
4.568333333333333,free,200,E2,0.18004,fr_22_c,rep2,0.18076,0
4.568333333333333,free,200,E1,0.17618,ff_22_c,f199,0.18076,0
4.568333333333333,free,200,D2,0.17109,fr_22_b,rep2,0.18076,0
4.568333333333333,free,200,C1,0.18003,ff_22_a,f199,0.18076,0
4.568333333333333,free,200,D1,0.17017,ff_22_b,f199,0.18076,0
4.919722222222222,bead,100,G6,0.38299,br_21_b,rep2,0.2915675,0.09142250000000002
4.919722222222222,bead,100,G5,0.31506,bf_21_b,f199,0.2915675,0.023492500000000027
4.919722222222222,bead,100,H4,0.21834,br_11_c,rep2,0.2915675,0
4.919722222222222,bead,100,F3,0.32041,bf_11_a,f199,0.2915675,0.028842499999999993
4.919722222222222,bead,100,G4,0.22097,br_11_b,rep2,0.2915675,0
4.919722222222222,bead,100,F6,0.38704,br_21_a,rep2,0.2915675,0.09547250000000002
4.919722222222222,bead,100,F4,0.34515,br_11_a,rep2,0.2915675,0.05358250000000003
4.919722222222222,bead,100,F5,0.4007,bf_21_a,f199,0.2915675,0.10913250000000002
4.919722222222222,bead,100,G3,0.36221,bf_11_b,f199,0.2915675,0.0706425
4.919722222222222,bead,100,H3,0.31172,bf_11_c,f199,0.2915675,0.020152500000000018
4.919722222222222,bead,100,H6,0.33561,br_21_c,rep2,0.2915675,0.04404250000000004
4.919722222222222,bead,100,H5,0.36554,bf_21_c,f199,0.2915675,0.0739725
4.919722222222222,bead,200,H2,0.44734,br_22_c,rep2,0.47306499999999996,0
4.919722222222222,bead,200,F1,0.51924,bf_22_a,f199,0.47306499999999996,0.04617500000000008
4.919722222222222,bead,200,F2,0.48318,br_22_a,rep2,0.47306499999999996,0.01011500000000004
4.919722222222222,bead,200,G2,0.47253,br_22_b,rep2,0.47306499999999996,0
4.919722222222222,bead,200,G1,0.52716,bf_22_b,f199,0.47306499999999996,0.054095000000000004
4.919722222222222,bead,200,H1,0.47834,bf_22_c,f199,0.47306499999999996,0.00527500000000003
4.919722222222222,free,100,E6,0.17288,fr_21_c,rep2,0.1481275,0.02475250000000001
4.919722222222222,free,100,C3,0.10493,ff_11_a,f199,0.1481275,0
4.919722222222222,free,100,D6,0.15629,fr_21_b,rep2,0.1481275,0.008162500000000017
4.919722222222222,free,100,C6,0.16573,fr_21_a,rep2,0.1481275,0.017602499999999993
4.919722222222222,free,100,C4,0.10291,fr_11_a,rep2,0.1481275,0
4.919722222222222,free,100,D4,0.097225,fr_11_b,rep2,0.1481275,0
4.919722222222222,free,100,E5,0.19056,ff_21_c,f199,0.1481275,0.04243250000000001
4.919722222222222,free,100,D5,0.16321,ff_21_b,f199,0.1481275,0.015082499999999999
4.919722222222222,free,100,C5,0.18005,ff_21_a,f199,0.1481275,0.03192249999999999
4.919722222222222,free,100,E4,0.0984,fr_11_c,rep2,0.1481275,0
4.919722222222222,free,100,D3,0.10394,ff_11_b,f199,0.1481275,0
4.919722222222222,free,100,E3,0.10101,ff_11_c,f199,0.1481275,0
4.919722222222222,free,200,E2,0.18028,fr_22_c,rep2,0.17901499999999998,0.0012650000000000161
4.919722222222222,free,200,E1,0.17658,ff_22_c,f199,0.17901499999999998,0
4.919722222222222,free,200,C2,0.17823,fr_22_a,rep2,0.17901499999999998,0
4.919722222222222,free,200,C1,0.17962,ff_22_a,f199,0.17901499999999998,6.050000000000222e-4
4.919722222222222,free,200,D2,0.16861,fr_22_b,rep2,0.17901499999999998,0
4.919722222222222,free,200,D1,0.16894,ff_22_b,f199,0.17901499999999998,0
5.271111111111111,bead,100,F6,0.3959,br_21_a,rep2,0.2893975,0.1065025
5.271111111111111,bead,100,G6,0.38099,br_21_b,rep2,0.2893975,0.09159250000000002
5.271111111111111,bead,100,H3,0.31405,bf_11_c,f199,0.2893975,0.02465250000000002
5.271111111111111,bead,100,G5,0.31406,bf_21_b,f199,0.2893975,0.02466250000000003
5.271111111111111,bead,100,H4,0.20781,br_11_c,rep2,0.2893975,0
5.271111111111111,bead,100,F3,0.3185,bf_11_a,f199,0.2893975,0.02910250000000003
5.271111111111111,bead,100,G4,0.21409,br_11_b,rep2,0.2893975,0
5.271111111111111,bead,100,F4,0.34166,br_11_a,rep2,0.2893975,0.052262500000000045
5.271111111111111,bead,100,F5,0.39984,bf_21_a,f199,0.2893975,0.1104425
5.271111111111111,bead,100,G3,0.3564,bf_11_b,f199,0.2893975,0.06700250000000002
5.271111111111111,bead,100,H5,0.364,bf_21_c,f199,0.2893975,0.07460250000000002
5.271111111111111,bead,100,H6,0.32734,br_21_c,rep2,0.2893975,0.037942500000000046
5.271111111111111,bead,200,F2,0.48719,br_22_a,rep2,0.46223000000000003,0.024959999999999982
5.271111111111111,bead,200,G2,0.46843,br_22_b,rep2,0.46223000000000003,0.006199999999999983
5.271111111111111,bead,200,H2,0.44844,br_22_c,rep2,0.46223000000000003,0
5.271111111111111,bead,200,G1,0.52958,bf_22_b,f199,0.46223000000000003,0.06735000000000002
5.271111111111111,bead,200,H1,0.47191,bf_22_c,f199,0.46223000000000003,0.009679999999999966
5.271111111111111,bead,200,F1,0.51741,bf_22_a,f199,0.46223000000000003,0.05518000000000001
5.271111111111111,free,100,E5,0.19128,ff_21_c,f199,0.14768,0.0436
5.271111111111111,free,100,D6,0.15476,fr_21_b,rep2,0.14768,0.007080000000000003
5.271111111111111,free,100,C3,0.10522,ff_11_a,f199,0.14768,0
5.271111111111111,free,100,C4,0.10321,fr_11_a,rep2,0.14768,0
5.271111111111111,free,100,C6,0.16437,fr_21_a,rep2,0.14768,0.016689999999999983
5.271111111111111,free,100,D5,0.16229,ff_21_b,f199,0.14768,0.014609999999999984
5.271111111111111,free,100,E4,0.099269,fr_11_c,rep2,0.14768,0
5.271111111111111,free,100,C5,0.17955,ff_21_a,f199,0.14768,0.03186999999999998
5.271111111111111,free,100,E6,0.17197,fr_21_c,rep2,0.14768,0.024290000000000006
5.271111111111111,free,100,E3,0.10199,ff_11_c,f199,0.14768,0
5.271111111111111,free,100,D4,0.09795,fr_11_b,rep2,0.14768,0
5.271111111111111,free,100,D3,0.10467,ff_11_b,f199,0.14768,0
5.271111111111111,free,200,D1,0.16907,ff_22_b,f199,0.17796499999999998,0
5.271111111111111,free,200,C1,0.17946,ff_22_a,f199,0.17796499999999998,0.001495000000000024
5.271111111111111,free,200,C2,0.17718,fr_22_a,rep2,0.17796499999999998,0
5.271111111111111,free,200,E2,0.18061,fr_22_c,rep2,0.17796499999999998,0.0026450000000000085
5.271111111111111,free,200,D2,0.16754,fr_22_b,rep2,0.17796499999999998,0
5.271111111111111,free,200,E1,0.17739,ff_22_c,f199,0.17796499999999998,0
5.6225000000000005,bead,100,F6,0.39787,br_21_a,rep2,0.28859250000000003,0.10927749999999997
5.6225000000000005,bead,100,F4,0.35303,br_11_a,rep2,0.28859250000000003,0.06443749999999998
5.6225000000000005,bead,100,H4,0.23257,br_11_c,rep2,0.28859250000000003,0
5.6225000000000005,bead,100,G4,0.20984,br_11_b,rep2,0.28859250000000003,0
5.6225000000000005,bead,100,H5,0.35048,bf_21_c,f199,0.28859250000000003,0.061887499999999984
5.6225000000000005,bead,100,H3,0.31086,bf_11_c,f199,0.28859250000000003,0.022267499999999996
5.6225000000000005,bead,100,F3,0.32067,bf_11_a,f199,0.28859250000000003,0.03207749999999998
5.6225000000000005,bead,100,G6,0.37793,br_21_b,rep2,0.28859250000000003,0.08933749999999996
5.6225000000000005,bead,100,H6,0.32416,br_21_c,rep2,0.28859250000000003,0.035567499999999974
5.6225000000000005,bead,100,F5,0.40026,bf_21_a,f199,0.28859250000000003,0.11166749999999998
5.6225000000000005,bead,100,G5,0.31463,bf_21_b,f199,0.28859250000000003,0.02603749999999999
5.6225000000000005,bead,100,G3,0.34212,bf_11_b,f199,0.28859250000000003,0.05352749999999995
5.6225000000000005,bead,200,F2,0.48688,br_22_a,rep2,0.467015,0.019864999999999966
5.6225000000000005,bead,200,G2,0.47407,br_22_b,rep2,0.467015,0.007054999999999978
5.6225000000000005,bead,200,G1,0.52222,bf_22_b,f199,0.467015,0.055205000000000004
5.6225000000000005,bead,200,F1,0.51534,bf_22_a,f199,0.467015,0.04832500000000001
5.6225000000000005,bead,200,H2,0.45049,br_22_c,rep2,0.467015,0
5.6225000000000005,bead,200,H1,0.47568,bf_22_c,f199,0.467015,0.008664999999999978
5.6225000000000005,free,100,C6,0.16185,fr_21_a,rep2,0.1468375,0.015012499999999984
5.6225000000000005,free,100,D6,0.15318,fr_21_b,rep2,0.1468375,0.006342500000000001
5.6225000000000005,free,100,E3,0.10146,ff_11_c,f199,0.1468375,0
5.6225000000000005,free,100,E4,0.098744,fr_11_c,rep2,0.1468375,0
5.6225000000000005,free,100,D5,0.16005,ff_21_b,f199,0.1468375,0.013212499999999988
5.6225000000000005,free,100,E5,0.19024,ff_21_c,f199,0.1468375,0.04340249999999998
5.6225000000000005,free,100,E6,0.17017,fr_21_c,rep2,0.1468375,0.023332499999999978
5.6225000000000005,free,100,D4,0.098088,fr_11_b,rep2,0.1468375,0
5.6225000000000005,free,100,C5,0.17881,ff_21_a,f199,0.1468375,0.03197249999999999
5.6225000000000005,free,100,C3,0.10505,ff_11_a,f199,0.1468375,0
5.6225000000000005,free,100,C4,0.1029,fr_11_a,rep2,0.1468375,0
5.6225000000000005,free,100,D3,0.10556,ff_11_b,f199,0.1468375,0
5.6225000000000005,free,200,C2,0.17637,fr_22_a,rep2,0.17600500000000002,3.6499999999997645e-4
5.6225000000000005,free,200,D1,0.16669,ff_22_b,f199,0.17600500000000002,0
5.6225000000000005,free,200,C1,0.17753,ff_22_a,f199,0.17600500000000002,0.0015249999999999708
5.6225000000000005,free,200,E1,0.17509,ff_22_c,f199,0.17600500000000002,0
5.6225000000000005,free,200,E2,0.17755,fr_22_c,rep2,0.17600500000000002,0.0015449999999999908
5.6225000000000005,free,200,D2,0.16696,fr_22_b,rep2,0.17600500000000002,0
5.973888888888889,bead,100,H5,0.35522,bf_21_c,f199,0.28784,0.06738
5.973888888888889,bead,100,G6,0.37368,br_21_b,rep2,0.28784,0.08584000000000003
5.973888888888889,bead,100,H3,0.29661,bf_11_c,f199,0.28784,0.00877
5.973888888888889,bead,100,G4,0.19612,br_11_b,rep2,0.28784,0
5.973888888888889,bead,100,F3,0.32438,bf_11_a,f199,0.28784,0.03654000000000002
5.973888888888889,bead,100,H4,0.20656,br_11_c,rep2,0.28784,0
5.973888888888889,bead,100,H6,0.31942,br_21_c,rep2,0.28784,0.03158
5.973888888888889,bead,100,F4,0.32361,br_11_a,rep2,0.28784,0.035770000000000024
5.973888888888889,bead,100,F6,0.39605,br_21_a,rep2,0.28784,0.10821000000000003
5.973888888888889,bead,100,G5,0.31191,bf_21_b,f199,0.28784,0.024070000000000036
5.973888888888889,bead,100,G3,0.32816,bf_11_b,f199,0.28784,0.04032000000000002
5.973888888888889,bead,100,F5,0.39461,bf_21_a,f199,0.28784,0.10677000000000003
5.973888888888889,bead,200,F2,0.49052,br_22_a,rep2,0.46556,0.024960000000000038
5.973888888888889,bead,200,G2,0.4859,br_22_b,rep2,0.46556,0.020340000000000025
5.973888888888889,bead,200,F1,0.51603,bf_22_a,f199,0.46556,0.050470000000000015
5.973888888888889,bead,200,G1,0.52783,bf_22_b,f199,0.46556,0.06227000000000005
5.973888888888889,bead,200,H1,0.48582,bf_22_c,f199,0.46556,0.02026
5.973888888888889,bead,200,H2,0.4512,br_22_c,rep2,0.46556,0
5.973888888888889,free,100,D6,0.15128,fr_21_b,rep2,0.14668,0.004599999999999993
5.973888888888889,free,100,E3,0.10181,ff_11_c,f199,0.14668,0
5.973888888888889,free,100,E5,0.19178,ff_21_c,f199,0.14668,0.0451
5.973888888888889,free,100,C4,0.10351,fr_11_a,rep2,0.14668,0
5.973888888888889,free,100,D4,0.098756,fr_11_b,rep2,0.14668,0
5.973888888888889,free,100,D3,0.10608,ff_11_b,f199,0.14668,0
5.973888888888889,free,100,E4,0.098562,fr_11_c,rep2,0.14668,0
5.973888888888889,free,100,D5,0.16012,ff_21_b,f199,0.14668,0.013440000000000007
5.973888888888889,free,100,E6,0.17072,fr_21_c,rep2,0.14668,0.024040000000000006
5.973888888888889,free,100,C5,0.17844,ff_21_a,f199,0.14668,0.03175999999999998
5.973888888888889,free,100,C3,0.10541,ff_11_a,f199,0.14668,0
5.973888888888889,free,100,C6,0.16011,fr_21_a,rep2,0.14668,0.013429999999999997
5.973888888888889,free,200,C2,0.17605,fr_22_a,rep2,0.174995,0.0010550000000000004
5.973888888888889,free,200,D1,0.16639,ff_22_b,f199,0.174995,0
5.973888888888889,free,200,E2,0.17739,fr_22_c,rep2,0.174995,0.0023949999999999805
5.973888888888889,free,200,D2,0.16652,fr_22_b,rep2,0.174995,0
5.973888888888889,free,200,E1,0.17374,ff_22_c,f199,0.174995,0
5.973888888888889,free,200,C1,0.17736,ff_22_a,f199,0.174995,0.0023649999999999782
6.325277777777777,bead,100,F3,0.32801,bf_11_a,f199,0.2830725,0.04493750000000002
6.325277777777777,bead,100,G6,0.37211,br_21_b,rep2,0.2830725,0.08903749999999999
6.325277777777777,bead,100,F6,0.39099,br_21_a,rep2,0.2830725,0.1079175
6.325277777777777,bead,100,H4,0.21161,br_11_c,rep2,0.2830725,0
6.325277777777777,bead,100,G5,0.31083,bf_21_b,f199,0.2830725,0.02775749999999999
6.325277777777777,bead,100,G4,0.1901,br_11_b,rep2,0.2830725,0
6.325277777777777,bead,100,F4,0.32582,br_11_a,rep2,0.2830725,0.042747499999999994
6.325277777777777,bead,100,F5,0.39742,bf_21_a,f199,0.2830725,0.11434749999999999
6.325277777777777,bead,100,H3,0.30599,bf_11_c,f199,0.2830725,0.02291749999999998
6.325277777777777,bead,100,H5,0.35625,bf_21_c,f199,0.2830725,0.0731775
6.325277777777777,bead,100,H6,0.31556,br_21_c,rep2,0.2830725,0.0324875
6.325277777777777,bead,100,G3,0.35496,bf_11_b,f199,0.2830725,0.0718875
6.325277777777777,bead,200,G2,0.43241,br_22_b,rep2,0.44461,0
6.325277777777777,bead,200,G1,0.51404,bf_22_b,f199,0.44461,0.06943000000000005
6.325277777777777,bead,200,F1,0.51472,bf_22_a,f199,0.44461,0.07010999999999995
6.325277777777777,bead,200,F2,0.48264,br_22_a,rep2,0.44461,0.03803000000000001
6.325277777777777,bead,200,H1,0.49985,bf_22_c,f199,0.44461,0.05524000000000001
6.325277777777777,bead,200,H2,0.45715,br_22_c,rep2,0.44461,0.012539999999999996
6.325277777777777,free,100,D6,0.15009,fr_21_b,rep2,0.146295,0.003794999999999993
6.325277777777777,free,100,C4,0.10397,fr_11_a,rep2,0.146295,0
6.325277777777777,free,100,C3,0.10534,ff_11_a,f199,0.146295,0
6.325277777777777,free,100,E6,0.16983,fr_21_c,rep2,0.146295,0.023535
6.325277777777777,free,100,E4,0.098731,fr_11_c,rep2,0.146295,0
6.325277777777777,free,100,C6,0.15884,fr_21_a,rep2,0.146295,0.012545
6.325277777777777,free,100,E3,0.10193,ff_11_c,f199,0.146295,0
6.325277777777777,free,100,E5,0.19104,ff_21_c,f199,0.146295,0.04474499999999998
6.325277777777777,free,100,D4,0.099556,fr_11_b,rep2,0.146295,0
6.325277777777777,free,100,D3,0.10678,ff_11_b,f199,0.146295,0
6.325277777777777,free,100,C5,0.17785,ff_21_a,f199,0.146295,0.031555
6.325277777777777,free,100,D5,0.15866,ff_21_b,f199,0.146295,0.012364999999999987
6.325277777777777,free,200,C2,0.17376,fr_22_a,rep2,0.172825,9.349999999999914e-4
6.325277777777777,free,200,D2,0.16425,fr_22_b,rep2,0.172825,0
6.325277777777777,free,200,E2,0.17621,fr_22_c,rep2,0.172825,0.003384999999999999
6.325277777777777,free,200,D1,0.16488,ff_22_b,f199,0.172825,0
6.325277777777777,free,200,E1,0.17449,ff_22_c,f199,0.172825,0.0016649999999999998
6.325277777777777,free,200,C1,0.17583,ff_22_a,f199,0.172825,0.00300499999999998
6.676666666666667,bead,100,F6,0.39069,br_21_a,rep2,0.2836225,0.10706749999999998
6.676666666666667,bead,100,G5,0.312,bf_21_b,f199,0.2836225,0.0283775
6.676666666666667,bead,100,F3,0.32874,bf_11_a,f199,0.2836225,0.04511749999999998
6.676666666666667,bead,100,G6,0.37154,br_21_b,rep2,0.2836225,0.08791749999999998
6.676666666666667,bead,100,F5,0.39167,bf_21_a,f199,0.2836225,0.10804750000000002
6.676666666666667,bead,100,H3,0.29679,bf_11_c,f199,0.2836225,0.013167499999999999
6.676666666666667,bead,100,G3,0.33877,bf_11_b,f199,0.2836225,0.055147500000000016
6.676666666666667,bead,100,G4,0.18192,br_11_b,rep2,0.2836225,0
6.676666666666667,bead,100,H4,0.21197,br_11_c,rep2,0.2836225,0
6.676666666666667,bead,100,H6,0.30766,br_21_c,rep2,0.2836225,0.02403749999999999
6.676666666666667,bead,100,H5,0.35167,bf_21_c,f199,0.2836225,0.06804749999999998
6.676666666666667,bead,100,F4,0.33695,br_11_a,rep2,0.2836225,0.05332750000000003
6.676666666666667,bead,200,F2,0.48231,br_22_a,rep2,0.44672,0.03559000000000001
6.676666666666667,bead,200,F1,0.51353,bf_22_a,f199,0.44672,0.06681000000000004
6.676666666666667,bead,200,H1,0.50979,bf_22_c,f199,0.44672,0.06306999999999996
6.676666666666667,bead,200,G2,0.44591,br_22_b,rep2,0.44672,0
6.676666666666667,bead,200,H2,0.45134,br_22_c,rep2,0.44672,0.004620000000000013
6.676666666666667,bead,200,G1,0.51999,bf_22_b,f199,0.44672,0.07326999999999995
6.676666666666667,free,100,D6,0.14898,fr_21_b,rep2,0.145705,0.003275
6.676666666666667,free,100,E5,0.19111,ff_21_c,f199,0.145705,0.045405
6.676666666666667,free,100,C4,0.10398,fr_11_a,rep2,0.145705,0
6.676666666666667,free,100,C3,0.10569,ff_11_a,f199,0.145705,0
6.676666666666667,free,100,D5,0.15869,ff_21_b,f199,0.145705,0.012984999999999997
6.676666666666667,free,100,D3,0.10766,ff_11_b,f199,0.145705,0
6.676666666666667,free,100,C6,0.1573,fr_21_a,rep2,0.145705,0.011594999999999994
6.676666666666667,free,100,C5,0.17755,ff_21_a,f199,0.145705,0.03184500000000001
6.676666666666667,free,100,E3,0.10255,ff_11_c,f199,0.145705,0
6.676666666666667,free,100,E6,0.16891,fr_21_c,rep2,0.145705,0.023205000000000003
6.676666666666667,free,100,E4,0.099562,fr_11_c,rep2,0.145705,0
6.676666666666667,free,100,D4,0.099825,fr_11_b,rep2,0.145705,0
6.676666666666667,free,200,D2,0.16331,fr_22_b,rep2,0.17142,0
6.676666666666667,free,200,E2,0.17526,fr_22_c,rep2,0.17142,0.00384000000000001
6.676666666666667,free,200,E1,0.17279,ff_22_c,f199,0.17142,0.00137000000000001
6.676666666666667,free,200,C2,0.17251,fr_22_a,rep2,0.17142,0.0010900000000000076
6.676666666666667,free,200,D1,0.16576,ff_22_b,f199,0.17142,0
6.676666666666667,free,200,C1,0.17682,ff_22_a,f199,0.17142,0.005400000000000016
7.0280555555555555,bead,100,G6,0.35869,br_21_b,rep2,0.28250749999999997,0.07618250000000004
7.0280555555555555,bead,100,F6,0.38299,br_21_a,rep2,0.28250749999999997,0.10048250000000003
7.0280555555555555,bead,100,H3,0.30419,bf_11_c,f199,0.28250749999999997,0.02168250000000005
7.0280555555555555,bead,100,F3,0.32896,bf_11_a,f199,0.28250749999999997,0.04645250000000001
7.0280555555555555,bead,100,G4,0.19162,br_11_b,rep2,0.28250749999999997,0
7.0280555555555555,bead,100,H4,0.21821,br_11_c,rep2,0.28250749999999997,0
7.0280555555555555,bead,100,H6,0.30244,br_21_c,rep2,0.28250749999999997,0.01993250000000002
7.0280555555555555,bead,100,F5,0.39263,bf_21_a,f199,0.28250749999999997,0.11012250000000001
7.0280555555555555,bead,100,G5,0.31182,bf_21_b,f199,0.28250749999999997,0.02931250000000002
7.0280555555555555,bead,100,F4,0.30711,br_11_a,rep2,0.28250749999999997,0.024602500000000027
7.0280555555555555,bead,100,G3,0.34771,bf_11_b,f199,0.28250749999999997,0.06520250000000005
7.0280555555555555,bead,100,H5,0.35119,bf_21_c,f199,0.28250749999999997,0.06868250000000004
7.0280555555555555,bead,200,F1,0.5151,bf_22_a,f199,0.44450999999999996,0.07059000000000004
7.0280555555555555,bead,200,H1,0.51694,bf_22_c,f199,0.44450999999999996,0.07243
7.0280555555555555,bead,200,G2,0.42109,br_22_b,rep2,0.44450999999999996,0
7.0280555555555555,bead,200,H2,0.46254,br_22_c,rep2,0.44450999999999996,0.018030000000000046
7.0280555555555555,bead,200,G1,0.51951,bf_22_b,f199,0.44450999999999996,0.07500000000000007
7.0280555555555555,bead,200,F2,0.48912,br_22_a,rep2,0.44450999999999996,0.04461000000000004
7.0280555555555555,free,100,C6,0.15635,fr_21_a,rep2,0.145035,0.011314999999999992
7.0280555555555555,free,100,E5,0.19318,ff_21_c,f199,0.145035,0.04814499999999999
7.0280555555555555,free,100,C4,0.10424,fr_11_a,rep2,0.145035,0
7.0280555555555555,free,100,E4,0.098956,fr_11_c,rep2,0.145035,0
7.0280555555555555,free,100,D6,0.14859,fr_21_b,rep2,0.145035,0.0035550000000000026
7.0280555555555555,free,100,C3,0.10586,ff_11_a,f199,0.145035,0
7.0280555555555555,free,100,E6,0.16806,fr_21_c,rep2,0.145035,0.02302499999999999
7.0280555555555555,free,100,D4,0.1009,fr_11_b,rep2,0.145035,0
7.0280555555555555,free,100,C5,0.17674,ff_21_a,f199,0.145035,0.03170500000000001
7.0280555555555555,free,100,E3,0.10168,ff_11_c,f199,0.145035,0
7.0280555555555555,free,100,D5,0.15771,ff_21_b,f199,0.145035,0.012674999999999992
7.0280555555555555,free,100,D3,0.10837,ff_11_b,f199,0.145035,0
7.0280555555555555,free,200,E2,0.17339,fr_22_c,rep2,0.17068,0.00270999999999999
7.0280555555555555,free,200,D2,0.16403,fr_22_b,rep2,0.17068,0
7.0280555555555555,free,200,C2,0.17268,fr_22_a,rep2,0.17068,0.0020000000000000018
7.0280555555555555,free,200,E1,0.17162,ff_22_c,f199,0.17068,9.399999999999964e-4
7.0280555555555555,free,200,D1,0.16592,ff_22_b,f199,0.17068,0
7.0280555555555555,free,200,C1,0.17583,ff_22_a,f199,0.17068,0.005149999999999988
7.379444444444444,bead,100,F3,0.32992,bf_11_a,f199,0.28172,0.048199999999999965
7.379444444444444,bead,100,G6,0.36374,br_21_b,rep2,0.28172,0.08201999999999998
7.379444444444444,bead,100,H6,0.303,br_21_c,rep2,0.28172,0.021279999999999966
7.379444444444444,bead,100,F4,0.30874,br_11_a,rep2,0.28172,0.02701999999999999
7.379444444444444,bead,100,F6,0.39705,br_21_a,rep2,0.28172,0.11532999999999999
7.379444444444444,bead,100,H3,0.2959,bf_11_c,f199,0.28172,0.01417999999999997
7.379444444444444,bead,100,G4,0.18959,br_11_b,rep2,0.28172,0
7.379444444444444,bead,100,H5,0.35137,bf_21_c,f199,0.28172,0.06964999999999999
7.379444444444444,bead,100,H4,0.22411,br_11_c,rep2,0.28172,0
7.379444444444444,bead,100,F5,0.39231,bf_21_a,f199,0.28172,0.11058999999999997
7.379444444444444,bead,100,G5,0.30993,bf_21_b,f199,0.28172,0.028209999999999957
7.379444444444444,bead,100,G3,0.34559,bf_11_b,f199,0.28172,0.06386999999999998
7.379444444444444,bead,200,H2,0.46612,br_22_c,rep2,0.43735999999999997,0.028760000000000008
7.379444444444444,bead,200,F1,0.52195,bf_22_a,f199,0.43735999999999997,0.08459000000000005
7.379444444444444,bead,200,F2,0.47899,br_22_a,rep2,0.43735999999999997,0.041630000000000056
7.379444444444444,bead,200,H1,0.51876,bf_22_c,f199,0.43735999999999997,0.08140000000000003
7.379444444444444,bead,200,G1,0.50853,bf_22_b,f199,0.43735999999999997,0.07117000000000007
7.379444444444444,bead,200,G2,0.42052,br_22_b,rep2,0.43735999999999997,0
7.379444444444444,free,100,E4,0.1002,fr_11_c,rep2,0.1450775,0
7.379444444444444,free,100,D6,0.14834,fr_21_b,rep2,0.1450775,0.0032625000000000015
7.379444444444444,free,100,C3,0.10688,ff_11_a,f199,0.1450775,0
7.379444444444444,free,100,C4,0.10577,fr_11_a,rep2,0.1450775,0
